Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,59.47000122,60.18000031,57.95000076,59.11999893,47.23785019,28400
1/3/2013,58.5,61,58.5,60.36999893,48.23662567,88200
1/4/2013,60.59999847,64.01999664,59.54000092,62,49.53901672,239500
1/5/2013,61.38999939,66.12000275,60.58000183,63.61000061,50.82544327,581000
1/6/2013,61.79999924,64.58999634,58.97999954,60.50999832,48.34848404,21200
1/7/2013,60.50999832,65.83000183,60.45999908,64.02999878,51.4488678,86500
1/8/2013,64.87999725,66.66000366,60.22000122,62.95000076,50.58108139,84400
1/9/2013,65.33000183,68,62.63999939,66.48999786,53.42550278,143300
1/10/2013,64.55999756,69.97000122,63.86999893,68.18000031,54.7834549,1220500
1/11/2013,68.33000183,69.70999908,66.44999695,69.56999969,55.90032196,385000
1/12/2013,68.80999756,70.61000061,66.79000092,70.26999664,56.46277618,547100
1/1/2014,70.36000061,70.90000153,66.72000122,67.37999725,54.44983673,668100
1/2/2014,66.25,71.16999817,66,70.94000244,57.32668304,307000
1/3/2014,70.59999847,71.88999939,69.48999786,71.19000244,57.52871704,109300
1/4/2014,70.98000336,72.06999969,69.26000214,70.75,57.17314529,83800
1/5/2014,72.19000244,73.19000244,70.26999664,73,58.99135971,477400
1/6/2014,73.5,74.5,72.47000122,72.95999908,58.95906448,351600
1/7/2014,72.79000092,74.30000305,71.76000214,71.76000214,58.77349854,478000
1/8/2014,71.20999908,73.76999664,69.86000061,73.75,60.40337372,305200
1/9/2014,73.59999847,73.93000031,70.87999725,71.37999725,58.46226883,541600
1/10/2014,71.05000305,72.30000305,66.19999695,71.98999786,58.96188354,350000
1/11/2014,72.13999939,73.91000366,71.66000366,73.27999878,60.0184288,315100
1/12/2014,73.58999634,73.63999939,69.44000244,71.66000366,58.6916008,636300
1/1/2015,72.16000366,72.16000366,69.01999664,69.87000275,57.78804779,420300
1/2/2015,70.80999756,75.12999725,70.05000305,74.54000092,61.65051651,906900
1/3/2015,74.97000122,75.44999695,71.91000366,73.47000122,60.76553726,1420700
1/4/2015,73.54000092,76.26999664,72.52999878,74.77999878,61.84900284,502000
1/5/2015,75.94999695,77.34999847,74.31999969,75.09999847,62.11367035,666400
1/6/2015,74.97000122,76.22000122,72.01000214,72.19999695,59.71514893,1255800
1/7/2015,73.40000153,74.91999817,70.29000092,74.09999847,62.01964569,3094400
1/8/2015,74.29000092,74.41000366,60.00999832,69.23000336,57.94359207,1019800
1/9/2015,68.54000092,70.69000244,64.76000214,66.76999664,55.88463211,501500
1/10/2015,66.77999878,72.31999969,65.80999756,71.41999817,59.77656555,623100
1/11/2015,71.58000183,72.70999908,69.48000336,71.62000275,59.94395828,359200
1/12/2015,71.58999634,72.36000061,67.87000275,69.59999847,58.25327301,1199400
1/1/2016,68.01999664,68.59999847,60.81000137,65.34999847,55.29558945,2162200
1/2/2016,64.69999695,65.80999756,60.52000046,64.97000122,54.97406387,1389400
1/3/2016,65.27999878,69.98999786,65.27999878,69.37000275,58.69709778,1016200
1/4/2016,69.15000153,71.87000275,68.02999878,70.11000061,59.32325363,880600
1/5/2016,70.84999847,71.55999756,68.54000092,70.68000031,59.80554962,584700
1/6/2016,70.68000031,72.09999847,65.56999969,69.33000183,58.66324234,563800
1/7/2016,69.61000061,72.26000214,68.13999939,72.20999908,61.82323837,458300
1/8/2016,72.05999756,73.40000153,71.09999847,72.44999695,62.02869034,462600
1/9/2016,72.43000031,74.59999847,70.83000183,72.66000366,62.20849991,1857700
1/10/2016,72.36000061,72.65000153,70.47000122,71.12000275,60.89001083,576000
1/11/2016,71.19999695,72.69000244,69.66999817,72.30999756,61.90884018,543800
1/12/2016,72.16999817,75.41999817,71.93000031,73.08000183,62.56807709,1540300
1/1/2017,73.76999664,75.81999969,73.37999725,75.11000061,64.94992828,614400
1/2/2017,75.44999695,77.51999664,74.94999695,77.08000183,66.65342712,405900
1/3/2017,77.48999786,79.43000031,76.81999969,77.87000275,67.33654785,1015000
1/4/2017,77.94999695,79.55000305,76.94999695,79.18000031,68.46938324,687000
1/5/2017,79.41999817,81.05999756,79.01999664,80.83000183,69.89617157,943400
1/6/2017,80.84999847,82,79.87000275,80.33000183,69.46378326,1331700
1/7/2017,80.44000244,82.52999878,79.80999756,82.27999878,71.88030243,211300
1/8/2017,82.68000031,82.83999634,80.75,82.34999847,71.94146729,418400
1/9/2017,82.48999786,84.19999695,81.62999725,84.08999634,73.46155548,356300
1/10/2017,84.12999725,85.95999908,84.12999725,85.87999725,75.02528381,720600
1/11/2017,86.23999786,87.76000214,85,87.55999756,76.4929657,396500
1/12/2017,87.30999756,88.86000061,86.73999786,88.11000061,76.97344208,951500
1/1/2018,88.41999817,94.23000336,88.20999908,92.68000031,81.72517395,817400
1/2/2018,92.23000336,92.83999634,83.58000183,88.63999939,78.16270447,1276800
1/3/2018,88.40000153,90.80000305,85.16000366,87.12999725,76.83119965,697000
1/4/2018,86.86000061,89.45999908,84.75,87.77999878,77.40435791,553500
1/5/2018,87.5,90.37999725,86.54000092,88.36000061,77.91581726,758700
1/6/2018,89.08000183,90.94000244,86.44999695,87.45999908,77.12217712,759200
1/7/2018,86.59999847,90.75,86.59999847,90.08999634,80.38220215,580000
1/8/2018,90.11000061,92.13999939,88.25,91.12000275,81.30121613,331200
1/9/2018,90.87000275,92.83999634,89.5,91.80000305,81.90794373,855200
1/10/2018,92.29000092,92.44000244,82.62000275,85.25,76.06374359,1822000
1/11/2018,85.56999969,88.13999939,82.98999786,86.20999908,76.92030334,2670300
1/12/2018,87.55999756,87.65000153,74.72000122,78.87000275,70.37125397,6246000
1/1/2019,77.87999725,85.05000305,77.41000366,84.95999908,76.52824402,4489700
1/2/2019,84.91000366,88.26000214,84.02999878,87.48999786,78.80715942,1255500
1/3/2019,88.12999725,89.62000275,85.62999725,88.79000092,79.97813416,1101100
1/4/2019,89.65000153,92.09999847,89.44000244,92.08999634,82.95063019,1204900
1/5/2019,92.23000336,92.25,86.40000153,86.76000214,78.14961243,1052700
1/6/2019,86.75,91.48000336,86.30999756,91.01999664,81.98681641,882800
1/7/2019,92.09999847,93.15000153,90.97000122,91.86000061,83.87166595,936700
1/8/2019,91.70999908,92.54000092,86.98999786,89.83999634,82.02732849,937800
1/9/2019,89.19999695,93.15000153,88.95999908,91.77999878,83.7986145,983100
1/10/2019,91.98000336,94.55999756,88.56999969,94.12000275,85.93514252,1577200
