Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,77.76000214,79.51000214,75.45999908,77.69000244,49.5266037,199333200
1/3/2013,77.37999725,80.13999939,76.84999847,79.30999756,50.55933762,177628200
1/4/2013,79.30999756,79.62000275,73.51999664,78.26999664,50.11995316,304250000
1/5/2013,77.59999847,83.94999695,76.95999908,80.5,51.54792404,262859500
1/6/2013,80.80000305,81.90000153,76.01999664,78.30000305,50.13916397,273290600
1/7/2013,78.79000092,83.95999908,78.34999847,82.41999817,53.03032303,202353100
1/8/2013,83.08999634,83.84999847,79.83000183,81.56999969,52.48342896,187728600
1/9/2013,82.38999939,85.73999786,81.76999664,82.91000366,53.34560013,173557100
1/10/2013,82.68000031,87.62000275,81.30999756,86.38999939,55.84252548,242185700
1/11/2013,86.36000061,88.23999786,85,86.44000244,55.87483978,191308800
1/12/2013,86.52999878,88.54000092,84.73999786,88.51000214,57.21287537,223098900
1/1/2014,87.98000336,88.23999786,83.02999878,83.37999725,54.14791107,265078800
1/2/2014,83.30000305,88.48000336,81.77999878,87.65000153,56.92088699,258023600
1/3/2014,87.12000275,89.58999634,85.97000122,89.05999756,57.83656311,209073300
1/4/2014,89.08999634,94.66000366,88.22000122,93.73999786,61.17520523,236318700
1/5/2014,93.61000061,95.43000031,92.93000031,95.30999756,62.19979858,159239500
1/6/2014,95.40000153,101.5199966,94.91999817,100.0999985,65.32577515,181265500
1/7/2014,100.3499985,100.9700012,96.55999756,96.62999725,63.35402298,185253500
1/8/2014,96.36000061,98.87000275,94.48999786,98.73999786,64.73739624,185743000
1/9/2014,98.59999847,98.69000244,90.05999756,90.62000275,59.41365051,262542000
1/10/2014,90.61000061,91.05999756,77.51000214,87.41999817,57.61052704,768998500
1/11/2014,87.48000336,89.22000122,79.58000183,79.81999969,52.60209274,420955300
1/12/2014,79.38999939,82.61000061,72.51000214,79.16000366,52.16712952,781838600
1/1/2015,78.73000336,79.79000092,71.69999695,75.55000305,50.09740829,661937100
1/2/2015,76.48000336,82.43000031,75.95999908,79.01999664,52.39837265,482396800
1/3/2015,78.86000061,79.23000336,73.81999969,77.58000183,51.4434967,369338300
1/4/2015,77.83000183,83.37999725,77.01999664,82.68000031,55.19784164,287119800
