Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,50.47000122,51.22999954,49.40000153,50.93000031,44.13920975,110309900
1/3/2013,50.43999863,53.04999924,50.34000015,53,45.93322372,91982900
1/4/2013,52.99000168,54.68999863,51.95000076,54.61000061,47.47018814,123807400
1/5/2013,54.52000046,58.09000015,54.25999832,56.11999893,48.78275681,108725100
1/6/2013,56.27000046,57.38000107,53.95999908,56.40000153,49.02617645,142903600
1/7/2013,56.75999832,59.90000153,56.5,59.36999893,51.77319717,116695500
1/8/2013,59.86000061,60.75,57.31000137,57.68000031,50.29944229,104386300
1/9/2013,58.33000183,61.75,57.86000061,60.63000107,52.87195969,113198600
1/10/2013,60.59999847,63.81000137,58.45000076,63.40999985,55.45854187,145923600
1/11/2013,63.70999908,65.86000061,62.25,65.59999847,57.37390518,100319300
1/12/2013,65.51999664,66.84999847,64.05000305,66.83000183,58.44967651,92822000
1/1/2014,66.69999695,66.83000183,62.43000031,62.81999969,55.16267395,142214900
1/2/2014,62.75999832,67.06999969,61.02999878,66.83999634,58.69264603,133819000
1/3/2014,66.16000366,67.84999847,63.52999878,64.72000122,56.83109283,124119200
1/4/2014,64.91000366,66.25,61.84000015,63.84000015,56.23474121,129748200
1/5/2014,63.91999817,65.69999695,62.63000107,65.68000031,57.85552979,92951100
1/6/2014,65.80000305,67.26000214,65.40000153,66.73999786,58.78923798,78274600
1/7/2014,66.91000366,68.12999725,65.83999634,65.88999939,58.22604752,144150200
1/8/2014,65.69999695,69.02999878,65.16000366,68.81999969,60.81522369,110599000
1/9/2014,68.84999847,69.33000183,66.58999634,66.69000244,58.93299484,88460800
1/10/2014,66.54000092,68.41000366,61.68000031,68.09999847,60.38027191,194372500
1/11/2014,68.26000214,71.94999695,66.93000031,71.80999756,63.66972733,118104800
1/12/2014,71.59999847,72.97000122,68.44999695,72.15000153,63.97118378,197340400
1/1/2015,72.52999878,72.65000153,68.5,69.98999786,62.31328964,157304800
1/2/2015,70.16999817,76.51999664,69.05999756,75.97000122,67.6374054,106386900
1/3/2015,76.01999664,77.12999725,74.23000336,75.34999847,67.08540344,143767600
1/4/2015,75.18000031,77.88999939,74.52999878,75.30999756,67.27497101,111585600
1/5/2015,75.69000244,77.25,75.02999878,76.30000305,68.1593399,114444800
1/6/2015,76.37000275,78.30999756,75.44000244,76.48000336,68.32012939,114958500
1/7/2015,77.12999725,80.52999878,76.13999939,80.22000122,71.88885498,100909600
1/8/2015,80.05999756,80.61000061,66,74.98000336,67.19306183,190112000
1/9/2015,73.33999634,78.12999725,71.86000061,74.26000214,66.54781342,157651900
1/10/2015,74.30000305,81.51000214,73.55000305,80.97000122,72.83441925,151693400
1/11/2015,81.26000214,81.90000153,77.26000214,80.77999878,72.66350555,130296300
1/12/2015,81.22000122,81.75,77.19000244,78.16000366,70.30677795,169143800
1/1/2016,76.77999878,77.15000153,68.94000244,74.11000061,66.93946075,225619600
1/2/2016,73.68000031,75.43000031,67.58999634,74.44000244,67.23753357,197882200
1/3/2016,75.08999634,79.38999939,74.83999634,79.09999847,71.44665527,146634000
1/4/2016,78.59999847,80.45999908,77.25,79.19999695,71.83141327,119297400
1/5/2016,79.41999817,80.54000092,76.65000153,79.23999786,71.86768341,117614600
1/6/2016,78.87000275,79.75,74.18000031,78.05999756,70.79748535,135186700
1/7/2016,78.13999939,82.02999878,77.73999786,81.62000275,74.28899384,91139900
1/8/2016,81.62000275,82.37999725,80.08999634,80.55999756,73.3241806,84683200
1/9/2016,80.65000153,81.19000244,78.01000214,80.04000092,72.85086823,120470900
1/10/2016,79.73000336,80.41000366,77.75,78.09999847,71.35617828,111763300
1/11/2016,78.30000305,83.06999969,76.61000061,81.84999847,74.78237152,146203900
1/12/2016,81.77999878,84.68000031,81.15000153,81.40000153,74.37123871,120898800
1/1/2017,82.05000305,85.63999939,81.37999725,84.83000183,77.96395874,102849300
1/2/2017,84.97000122,87.31999969,84.06999969,86.37000275,79.37930298,75076600
1/3/2017,87.30000305,88.16999817,85.65000153,87.94999695,80.83141327,92507700
1/4/2017,87.95999908,90.77999878,86.55000305,90.05999756,83.01822662,77131600
1/5/2017,90.26000214,91.08999634,88.12999725,91.05000305,83.93080139,93999800
1/6/2017,91.27999878,92.41999817,88.45999908,89.62999725,82.62184143,105704600
1/7/2017,89.87999725,92.55000305,88.34999847,91.36000061,84.47340393,70270500
1/8/2017,91.62999725,91.76999664,87.88999939,89.66000366,82.90154266,92489800
1/9/2017,89.88999939,90.69999695,88.91000366,90.08000183,83.28990936,81672700
1/10/2017,90.19000244,92.44999695,90.05999756,91.98999786,85.35684967,90574700
1/11/2017,92.29000092,97.05000305,91,96.65000153,89.68081665,85663500
1/12/2017,96.55000305,99.43000031,95.25,98.69000244,91.5737381,92268300
1/1/2018,99.11000061,109.3399963,99.11000061,107.8099976,100.3765793,105705600
1/2/2018,107.1399994,107.9899979,97.09999847,104.0699997,96.89445496,184978700
1/3/2018,104.1800003,107.4000015,99.18000031,101.2900009,94.30614471,129228000
1/4/2018,100.6800003,105.25,97.48000336,103.6999969,96.83423615,127577000
1/5/2018,103.3600006,106.5400009,101.3600006,105.7600021,98.75785065,106855200
1/6/2018,106.2200012,112.6200027,106.1100006,109.3000031,102.0634689,116000900
1/7/2018,108.5100021,113.5699997,108.2200012,111.2699966,104.1759567,98611000
1/8/2018,111.3799973,117.2399979,110.0299988,116.9499969,109.4938431,102618000
1/9/2018,116.8300018,118.0800018,114.8000031,117.2200012,109.7466125,92340200
1/10/2018,117.9100037,118.1299973,100.9899979,105.3799973,98.95635223,259369600
1/11/2018,105.8000031,112.1500015,100.3099976,107.9899979,101.4072647,138152700
1/12/2018,110.2099991,110.5999985,91.73000336,99.01000214,92.97465515,184699100
1/1/2019,97.31999969,109.1500015,96.79000092,108.7799988,102.549469,114456600
1/2/2019,107.8499985,111.9100037,106.3600006,110.2099991,103.8975677,82301900
1/3/2019,111.1100006,114.0599976,107.6600037,113.8499985,107.3290558,126494800
1/4/2019,114.7699966,120.9000015,114.4100037,120.0699997,113.5790787,72082500
1/5/2019,120.2699966,120.3300018,110.6200027,110.9400024,104.942627,108676500
1/6/2019,110.6699982,120.7900009,109.4300003,119.1999969,112.7560806,81414000
1/7/2019,120.7099991,124.5999985,119.6100006,120.7200012,114.5876541,62700300
1/8/2019,120.9499969,122.1399994,113.6299973,119.5800018,113.5055847,99953900
1/9/2019,119.0100021,124.3899994,118.5800018,120.6999969,114.5686722,65899600
1/10/2019,120.9800034,123.1500015,115.9599991,120.8499985,115.091568,70052000
1/11/2019,121.4700012,123.3899994,119.4400024,122.4499969,116.6153412,57718600
1/12/2019,122.5400009,126.7300034,119.5500031,125.4199982,119.4438171,61595700
1/1/2020,126.2099991,128.5299988,122.9899979,125.3199997,119.7420578,109639500
1/2/2020,126.0199966,132.7299957,112.5299988,115.8300018,110.6744614,141891500
1/3/2020,116.1800003,121.7399979,81.73999786,98.08000183,93.71450043,199888800
1/4/2020,94.34999847,118.2099991,91.23000336,116.5999985,111.9507446,98767700
1/5/2020,113.0199966,126.0800018,110.0599976,124.1900024,119.2380905,100390000
1/6/2020,124.3399963,133.3000031,121.9199982,127.7099991,122.6177597,101636000
1/7/2020,127.8899994,138.2100067,127.7900009,137,131.84375,80508500
1/8/2020,137.4400024,151.0200043,136.4199982,150.0899963,144.44104,54674000
1/9/2020,150.2299957,154.1399994,139.0299988,146.9799957,141.4480896,91784100
1/10/2020,148.4299927,156.1399994,141.7400055,142.9700012,137.8822632,70396700
1/11/2020,144.8399963,158.7899933,142.4100037,157.2599945,151.6636963,64916300
1/12/2020,158.4900055,161.1300049,155.2299957,160.7799988,155.0584259,65816600
1/1/2021,161.7799988,171.9600067,157.4400024,162.0099945,156.5342712,80246900
1/2/2021,163.8899994,173.4600067,159.0099945,161.1499939,155.7033386,59585800
1/3/2021,163.1499939,170.1999969,149.6499939,168.0700073,162.3894806,121750600
1/4/2021,169.5899963,180.1600037,168.8500061,178.9199982,173.1473999,62915500
1/5/2021,179.8899994,179.9799957,165.4900055,172.8399963,167.2635193,89924600
1/6/2021,173.8699951,179.3600006,169.3800049,178.5500031,172.7893219,80793900
1/7/2021,178.9900055,184.6900024,173.7700043,180.4299927,174.8676758,87622100
1/8/2021,181.8999939,183.8300018,174.8699951,183.6499939,177.9883881,79608500
1/9/2021,184.2799988,186.3899994,177.3800049,179.4499969,173.9178772,112075600
1/10/2021,180.3600006,201.6100006,178.2400055,201.1499939,195.2405243,102706500
1/11/2021,202.6300049,215.0599976,201.0700073,204.4400024,198.4338989,166808300
1/12/2021,206.75,208.75,189.8999939,204.4400024,198.4338989,175315900
1/1/2022,208.2899933,211.8099976,171.4799957,184.9499969,179.7852631,238437900
1/2/2022,185.3099976,190.1699982,161.4900055,177.4299927,172.475296,224046500
1/3/2022,177.1699982,192.1900024,161.7100067,185,179.8339081,284326600
1/4/2022,186.0099945,189.4499969,162.5599976,162.8800049,158.5748596,196284700
1/5/2022,162.3800049,169.8600006,136,154.5399933,150.4552765,194840400
1/6/2022,155.3699951,157.6999969,133.0399933,137.4799957,133.8462219,141485200
1/7/2022,137.6999969,163.4799957,137.0299988,162.8300018,158.892746,102720200
1/8/2022,162.8600006,174.7599945,155.4700012,155.5099945,151.7497253,96793400
1/9/2022,154.4900055,167.1900024,142.0299988,142.4499969,139.0055237,130437200
1/10/2022,142.3200073,149.0099945,133.5500031,144.0299988,140.8416138,132633100
1/11/2022,146.4799957,146.9600067,131.8999939,146.1699982,142.9342499,106640300
1/12/2022,146.7100067,147.3200073,126,129.1600037,126.3007813,99615700
1/1/2023,129.9299927,149.0299988,126.8300018,148.6999969,145.8067322,90454300
1/2/2023,148.3099976,158.0299988,142.6799927,145.5399933,142.7082367,95353900
1/3/2023,145.0200043,149.6300049,135.7100067,149.5399933,146.6303864,149866100
1/4/2023,148.1900024,149.0200043,142.5899963,147.8600006,145.4255219,85539600
1/5/2023,147.5,154.1499939,144.0399933,151.6100006,149.1137695,93741900
1/6/2023,151.4799957,170.3500061,150.4299927,169.8099976,167.0140991,106869100
1/7/2023,171.5099945,177.8000031,168.3699951,173.7400055,171.2231293,100870200
1/8/2023,172.8699951,174.6199951,160.9299927,170.7100067,168.2370148,91630000
1/9/2023,171.6799927,175.2299957,156.7400055,160.9799957,158.6479797,102848400
1/10/2023,160.0200043,164.0800018,147.8300018,152.1000061,150.163208,144342000
1/11/2023,152.9900055,171.6000061,151.7899933,168.7799988,166.6308136,116845700
1/12/2023,168.0599976,182.1900024,167.7299957,178.8099976,176.5330811,99736700
1/1/2024,178.25,178.3300018,169.7200012,170.9199982,169.0453949,101987800
1/2/2024,171.7200012,184.8399963,171.1199951,184.4100037,182.3874817,98865500
1/3/2024,184.25,185.2899933,177.5700073,183.8899994,181.8731689,83375200
1/4/2024,184.0899963,184.2899933,168.8999939,175.6199951,174.0722198,109517600
1/5/2024,175.7100067,179.9900055,173.2100067,175.9700012,174.4191437,71179000
1/6/2024,176.0899963,184.7100067,174.25,182.3999939,180.7924652,54015100
1/7/2024,183.1100006,194.7899933,180.0399933,187.4900055,186.2373962,59632600
1/8/2024,187.5700073,188.1300049,166.4799957,187.1199951,185.8698578,70286100
1/9/2024,184.3399963,201.8999939,182.3200073,200.3699951,199.0313416,58604200
1/10/2024,200.25,203.0800018,193.0299988,196.8899994,195.9781494,59669100
1/11/2024,200.5099945,222.3500061,198.9100037,222.3000031,221.2704468,60853800
1/12/2024,223.8699951,240.2799988,222.8600006,224.3500061,223.3109741,73587800
