Date,Open,High,Low,Close,Adj Close,Volume
1/2/1985,179.6300049,183.9499969,177.75,181.1799927,181.1799927,2194620000
1/3/1985,181.1799927,183.8899994,176.5299988,180.6600037,180.6600037,2153090000
1/4/1985,180.6600037,183.6100006,177.8600006,179.8300018,179.8300018,1981880000
1/5/1985,179.8300018,189.9799957,178.3500061,189.5500031,189.5500031,2350340000
1/6/1985,189.5500031,191.8500061,185.0299988,191.8500061,191.8500061,2117000000
1/7/1985,191.8500061,196.0700073,189.3000031,190.9199982,190.9199982,2463070000
1/8/1985,190.9199982,192.1699982,186.1000061,188.6300049,188.6300049,1923200000
1/9/1985,188.6300049,188.8000031,179.4499969,182.0800018,182.0800018,1860160000
1/10/1985,182.0599976,190.1499939,181.1600037,189.8200073,189.8200073,2543240000
1/11/1985,189.8200073,203.3999939,189.3699951,202.1699982,202.1699982,2445370000
1/12/1985,202.1699982,213.0800018,200.1000061,211.2799988,211.2799988,2804380000
1/1/1986,211.2799988,214.5700073,202.6000061,211.7799988,211.7799988,2879010000
1/2/1986,211.7799988,227.9199982,210.8200073,226.9199982,226.9199982,2899100000
1/3/1986,226.9199982,240.1100006,222.1799927,238.8999939,238.8999939,3214600000
1/4/1986,238.8999939,245.4700012,226.3000031,235.5200043,235.5200043,3240400000
1/5/1986,235.5200043,249.1900024,232.2599945,247.3500061,247.3500061,2680240000
1/6/1986,246.0399933,251.8099976,238.2299957,250.8399963,250.8399963,2649600000
1/7/1986,250.6699982,253.1999969,233.0700073,236.1199951,236.1199951,3029900000
1/8/1986,236.1199951,254.2400055,231.9199982,252.9299927,252.9299927,2701900000
1/9/1986,252.9299927,254.1300049,228.0800018,231.3200073,231.3200073,3166300000
1/10/1986,231.3200073,244.5099945,231.3200073,243.9799957,243.9799957,3016740000
1/11/1986,243.9700012,249.2200012,235.5099945,249.2200012,249.2200012,2940830000
1/12/1986,249.2200012,254.8699951,241.2799988,242.1699982,242.1699982,3260870000
1/1/1987,242.1699982,280.9599915,242.1699982,274.0799866,274.0799866,4040880000
1/2/1987,274.0799866,287.5499878,273.1600037,284.2000122,284.2000122,3485300000
1/3/1987,284.1700134,302.7200012,282.2999878,291.7000122,291.7000122,3965100000
1/4/1987,291.5899963,303.6499939,275.6700134,288.3599854,288.3599854,3931700000
1/5/1987,286.9899902,298.6900024,277.0100098,290.1000061,290.1000061,3417700000
1/6/1987,290.1199951,310.269989,286.9299927,304,304,3595000000
1/7/1987,303.9899902,318.8500061,302.5299988,318.6600037,318.6600037,3966400000
1/8/1987,318.6199951,337.8900146,314.5100098,329.7999878,329.7999878,4062400000
1/9/1987,329.8099976,332.1799927,308.5599976,321.8299866,321.8299866,3723200000
1/10/1987,321.8299866,328.9400024,216.4600067,251.7899933,251.7899933,6094500000
1/11/1987,251.7299957,257.2099915,225.75,230.3000031,230.3000031,3589530000
1/12/1987,230.3200073,253.3500061,221.2400055,247.0800018,247.0800018,3926750000
1/1/1988,247.1000061,261.7799988,240.1699982,257.0700073,257.0700073,3494700000
1/2/1988,257.0499878,267.8200073,247.8200073,267.8200073,267.8200073,3693240000
1/3/1988,267.8200073,272.6400146,256.0700073,258.8900146,258.8900146,4052970000
1/4/1988,258.8900146,272.0499878,254.7100067,261.3299866,261.3299866,3260760000
1/5/1988,261.3599854,263.7000122,248.8500061,262.1600037,262.1600037,3231370000
1/6/1988,262.1600037,276.8800049,262.1000061,273.5,273.5,4306710000
1/7/1988,273.5,276.3599854,262.480011,272.019989,272.019989,3338470000
1/8/1988,272.0299988,274.2000122,256.5299988,261.519989,261.519989,3327470000
1/9/1988,261.519989,274.8699951,256.980011,271.9100037,271.9100037,3059450000
1/10/1988,271.8900146,283.9500122,268.8399963,278.9700012,278.9700012,3415160000
1/11/1988,278.9700012,280.3699951,262.8500061,273.7000122,273.7000122,2822820000
1/12/1988,273.6799927,280.4500122,270.4700012,277.7200012,277.7200012,2844900000
1/1/1989,277.7200012,297.5100098,273.8099976,297.4700012,297.4700012,3532220000
1/2/1989,297.4700012,300.5700073,286.2600098,288.8599854,288.8599854,3216280000
1/3/1989,288.8599854,299.9899902,286.4599915,294.8699951,294.8699951,3504530000
1/4/1989,294.8699951,310.4500122,294.3500061,309.6400146,309.6400146,3237250000
1/5/1989,309.6400146,323.0599976,304.0599976,320.519989,320.519989,3747320000
1/6/1989,320.5100098,329.1900024,314.3800049,317.980011,317.980011,3966590000
1/7/1989,317.980011,346.0799866,317.2600098,346.0799866,346.0799866,3249030000
1/8/1989,346.0799866,352.730011,339,351.4500122,351.4500122,3949100000
1/9/1989,351.4500122,354.1300049,341.3699951,349.1499939,349.1499939,3035020000
1/10/1989,349.1499939,360.4400024,327.1199951,340.3599854,340.3599854,4012670000
1/11/1989,340.3599854,346.5,330.9100037,345.9899902,345.9899902,3032160000
1/12/1989,346.0100098,354.1000061,339.6300049,353.3999939,353.3999939,3213420000
1/1/1990,353.3999939,360.5899963,319.8299866,329.0799866,329.0799866,3793250000
1/2/1990,329.0799866,336.0899963,322.1000061,331.8900146,331.8900146,2961970000
1/3/1990,331.8900146,344.4899902,331.0799866,339.9400024,339.9400024,3283280000
1/4/1990,339.9400024,347.2999878,327.7600098,330.7999878,330.7999878,2801220000
1/5/1990,330.7999878,362.2600098,330.7999878,361.230011,361.230011,3596680000
1/6/1990,361.2600098,368.7799988,351.230011,358.019989,358.019989,3226280000
1/7/1990,358.019989,369.7799988,350.0899963,356.1499939,356.1499939,3373540000
1/8/1990,356.1499939,357.3500061,306.1799927,322.5599976,322.5599976,4020730000
1/9/1990,322.5599976,326.5299988,295.980011,306.0499878,306.0499878,2687280000
1/10/1990,306.1000061,319.6900024,294.5100098,304,304,3671900000
1/11/1990,303.9899902,323.019989,301.6099854,322.2200012,322.2200012,3149770000
1/12/1990,322.230011,333.980011,321.9700012,330.2200012,330.2200012,3116830000
1/1/1991,330.2000122,343.9299927,309.3500061,343.9299927,343.9299927,3660240000
1/2/1991,343.9100037,370.9599915,340.3699951,367.0700073,367.0700073,4303170000
1/3/1991,367.0700073,379.6600037,363.730011,375.2200012,375.2200012,3927920000
1/4/1991,375.2200012,391.2600098,370.269989,375.3399963,375.3399963,4017200000
1/5/1991,375.3500061,389.8500061,365.8299866,389.8299866,389.8299866,3739700000
1/6/1991,389.8099976,389.8099976,367.980011,371.1600037,371.1600037,3258730000
1/7/1991,371.1799927,387.8099976,370.9200134,387.8099976,387.8099976,3481570000
1/8/1991,387.8099976,396.8200073,374.0899963,395.4299927,395.4299927,3713820000
1/9/1991,395.4299927,397.6199951,382.769989,387.8599854,387.8599854,3260990000
1/10/1991,387.8599854,393.8099976,376.1099854,392.4500122,392.4500122,4082380000
1/11/1991,392.4599915,398.2200012,371.6300049,375.2200012,375.2200012,3737620000
1/12/1991,375.1099854,418.3200073,371.3599854,417.0899963,417.0899963,4155310000
1/1/1992,417.0299988,421.1799927,408.6400146,408.7799988,408.7799988,5286280000
1/2/1992,408.7900085,418.0799866,406.3399963,412.7000122,412.7000122,4267610000
1/3/1992,412.6799927,413.7799988,401.9400024,403.6900024,403.6900024,4066240000
1/4/1992,403.6700134,416.2799988,392.4100037,414.9500122,414.9500122,4315840000
1/5/1992,414.9500122,418.75,409.8500061,415.3500061,415.3500061,3643980000
1/6/1992,415.3500061,417.2999878,399.9200134,408.1400146,408.1400146,4259830000
1/7/1992,408.2000122,424.7999878,407.2000122,424.2099915,424.2099915,4265220000
1/8/1992,424.1900024,425.1400146,408.2999878,414.0299988,414.0299988,3653820000
1/9/1992,414.0299988,425.269989,412.7099915,417.7999878,417.7999878,4023850000
1/10/1992,417.7999878,421.1600037,396.7999878,418.6799927,418.6799927,4507010000
1/11/1992,418.6600037,431.9299927,415.5799866,431.3500061,431.3500061,4148770000
1/12/1992,431.3500061,442.6499939,428.6099854,435.7099915,435.7099915,4876150000
1/1/1993,435.7000122,442.6600037,426.8800049,438.7799988,438.7799988,5280850000
1/2/1993,438.7799988,450.0400085,428.25,443.3800049,443.3800049,5442450000
1/3/1993,443.3800049,456.7600098,441.0700073,451.6700134,451.6700134,5766950000
1/4/1993,451.6700134,452.6300049,432.2999878,440.1900024,440.1900024,5853170000
1/5/1993,440.1900024,454.5499878,436.8599854,450.1900024,450.1900024,5108640000
1/6/1993,450.230011,455.6300049,442.5,450.5299988,450.5299988,5544400000
1/7/1993,450.5400085,451.1499939,441.3999939,448.1300049,448.1300049,5308530000
1/8/1993,448.1300049,463.5599976,446.9400024,463.5599976,463.5599976,5506200000
1/9/1993,463.5499878,463.7999878,449.6400146,458.9299927,458.9299927,5552720000
1/10/1993,458.9299927,471.1000061,456.3999939,467.8299866,467.8299866,5940460000
1/11/1993,467.8299866,469.1099854,454.3599854,461.7900085,461.7900085,5876610000
1/12/1993,461.9299927,471.2900085,461.4500122,466.4500122,466.4500122,5791210000
1/1/1994,466.5100098,482.8500061,464.3599854,481.6099854,481.6099854,6627390000
1/2/1994,481.6000061,482.230011,464.2600098,467.1400146,467.1400146,5853100000
1/3/1994,467.1900024,471.0899963,436.1600037,445.769989,445.769989,7225010000
1/4/1994,445.6600037,452.7900085,435.8599854,450.9100037,450.9100037,5735010000
1/5/1994,450.9100037,457.769989,440.7799988,456.5,456.5,5675970000
1/6/1994,456.5,463.230011,439.8299866,444.269989,444.269989,5852670000
1/7/1994,444.269989,459.3299866,443.5799866,458.2600098,458.2600098,4980100000
1/8/1994,458.2799988,477.5899963,456.0799866,475.4899902,475.4899902,6398750000
1/9/1994,475.4899902,475.4899902,458.4700012,462.7099915,462.7099915,6152870000
1/10/1994,462.6900024,474.7399902,449.269989,472.3500061,472.3500061,6344700000
1/11/1994,472.2600098,472.2600098,444.1799927,453.6900024,453.6900024,6251240000
1/12/1994,453.5499878,462.730011,442.8800049,459.269989,459.269989,6351530000
1/1/1995,459.2099915,471.3599854,457.2000122,470.4200134,470.4200134,6852060000
1/2/1995,470.4200134,489.1900024,469.2900085,487.3900146,487.3900146,6330100000
1/3/1995,487.3900146,508.1499939,479.7000122,500.7099915,500.7099915,7792400000
1/4/1995,500.7000122,515.289978,500.2000122,514.710022,514.710022,6307030000
1/5/1995,514.7600098,533.4099731,513.0300293,533.4000244,533.4000244,7555690000
1/6/1995,533.4000244,551.0700073,526,544.75,544.75,7555650000
1/7/1995,544.75,565.4000244,542.5100098,562.0599976,562.0599976,7307960000
1/8/1995,562.0599976,565.6199951,553.039978,561.8800049,561.8800049,7146620000
1/9/1995,561.8800049,587.6099854,561.0100098,584.4099731,584.4099731,7052830000
1/10/1995,584.4099731,590.6599731,571.5499878,581.5,581.5,8043320000
1/11/1995,581.5,608.6900024,581.039978,605.3699951,605.3699951,7602150000
1/12/1995,605.3699951,622.8800049,605.0499878,615.9299927,615.9299927,7697540000
1/1/1996,615.9299927,636.1799927,597.289978,636.0200195,636.0200195,9188050000
1/2/1996,636.0200195,664.2299805,633.710022,640.4299927,640.4299927,8749960000
1/3/1996,640.4299927,656.9699707,627.6300049,645.5,645.5,8984200000
1/4/1996,645.5,656.6799927,624.1400146,654.1699829,654.1699829,8875580000
1/5/1996,654.1699829,681.0999756,630.0700073,669.1199951,669.1199951,8921140000
1/6/1996,669.1199951,680.3200073,658.75,670.6300049,670.6300049,7930840000
1/7/1996,670.6300049,675.8800049,605.8800049,639.9500122,639.9500122,8849860000
1/8/1996,639.9500122,670.6799927,639.4899902,651.9899902,651.9899902,7380320000
1/9/1996,651.9899902,690.8800049,643.9699707,687.3300171,687.3300171,8064070000
1/10/1996,687.3099976,714.0999756,684.4400024,705.2700195,705.2700195,9703670000
1/11/1996,705.2700195,762.1199951,701.2999878,757.0200195,757.0200195,8763850000
1/12/1996,757.0200195,761.75,716.6900024,740.7399902,740.7399902,9089170000
1/1/1997,740.7399902,794.6699829,729.5499878,786.1599731,786.1599731,11635830000
1/2/1997,786.1599731,817.6799927,773.4299927,790.8200073,790.8200073,9715930000
1/3/1997,790.8200073,814.9000244,756.1300049,757.1199951,757.1199951,10120760000
1/4/1997,757.1199951,804.1300049,733.539978,801.3400269,801.3400269,10454880000
1/5/1997,801.3400269,851.8699951,793.210022,848.2800293,848.2800293,10106650000
1/6/1997,848.2800293,902.0900269,838.8200073,885.1400146,885.1400146,10857950000
1/7/1997,885.1400146,957.7299805,884.539978,954.3099976,954.3099976,11958120000
1/8/1997,954.289978,964.1699829,893.3400269,899.4699707,899.4699707,10606100000
1/9/1997,899.4699707,960.5900269,899.4699707,947.2800293,947.2800293,11383000000
1/10/1997,947.2800293,983.1199951,855.2700195,914.6199951,914.6199951,14017260000
1/11/1997,914.6199951,964.5499878,900.6099854,955.4000244,955.4000244,10173620000
1/12/1997,955.4000244,986.25,924.9199829,970.4299927,970.4299927,11958880000
1/1/1998,970.4299927,992.6500244,912.8300171,980.2800293,980.2800293,12733830000
1/2/1998,980.2800293,1051.660034,980.2800293,1049.339966,1049.339966,11656550000
1/3/1998,1049.339966,1113.069946,1030.869995,1101.75,1101.75,13719590000
1/4/1998,1101.75,1132.97998,1076.699951,1111.75,1111.75,13656060000
1/5/1998,1111.75,1130.52002,1074.390015,1090.819946,1090.819946,11477140000
1/6/1998,1090.819946,1145.150024,1074.670044,1133.839966,1133.839966,13551970000
1/7/1998,1133.839966,1190.579956,1114.300049,1120.670044,1120.670044,14194800000
1/8/1998,1120.670044,1121.790039,957.2800293,957.2800293,957.2800293,15071550000
1/9/1998,957.2800293,1066.109985,939.9799805,1017.01001,1017.01001,16714080000
1/10/1998,1017.01001,1103.780029,923.3200073,1098.670044,1098.670044,18001650000
1/11/1998,1098.670044,1192.969971,1098.670044,1163.630005,1163.630005,13451280000
1/12/1998,1163.630005,1244.930054,1136.890015,1229.22998,1229.22998,15181450000
1/1/1999,1229.22998,1280.369995,1205.459961,1279.640015,1279.640015,16213500000
1/2/1999,1279.640015,1283.839966,1211.890015,1238.329956,1238.329956,14555860000
1/3/1999,1238.329956,1323.819946,1216.030029,1286.369995,1286.369995,18002500000
1/4/1999,1286.369995,1371.560059,1282.560059,1335.180054,1335.180054,18523200000
1/5/1999,1335.180054,1375.97998,1277.310059,1301.839966,1301.839966,15880260000
1/6/1999,1301.839966,1372.930054,1277.469971,1372.709961,1372.709961,16079170000
1/7/1999,1372.709961,1420.329956,1328.48999,1328.719971,1328.719971,15332930000
1/8/1999,1328.719971,1382.839966,1267.72998,1320.410034,1320.410034,15818550000
1/9/1999,1320.410034,1361.390015,1256.26001,1282.709961,1282.709961,16438700000
1/10/1999,1282.709961,1373.170044,1233.699951,1362.930054,1362.930054,18832000000
1/11/1999,1362.930054,1425.310059,1346.410034,1388.910034,1388.910034,18384820000
1/12/1999,1388.910034,1473.099976,1387.380005,1469.25,1469.25,19640690000
1/1/2000,1469.25,1478,1350.140015,1394.459961,1394.459961,21494400000
1/2/2000,1394.459961,1444.550049,1325.069946,1366.420044,1366.420044,20912000000
1/3/2000,1366.420044,1552.869995,1346.619995,1498.579956,1498.579956,26156200000
1/4/2000,1498.579956,1527.189941,1339.400024,1452.430054,1452.430054,20106460000
1/5/2000,1452.430054,1481.51001,1361.089966,1420.599976,1420.599976,19898300000
1/6/2000,1420.599976,1488.930054,1420.599976,1454.599976,1454.599976,21738300000
1/7/2000,1454.599976,1517.319946,1413.890015,1430.829956,1430.829956,19089100000
1/8/2000,1430.829956,1525.209961,1425.430054,1517.680054,1517.680054,20363700000
1/9/2000,1517.680054,1530.089966,1419.439941,1436.51001,1436.51001,20838300000
1/10/2000,1436.52002,1454.819946,1305.790039,1429.400024,1429.400024,25951400000
1/11/2000,1429.400024,1438.459961,1294.900024,1314.949951,1314.949951,20532300000
1/12/2000,1314.949951,1389.050049,1254.069946,1320.280029,1320.280029,23610800000
1/1/2001,1320.280029,1383.369995,1274.619995,1366.01001,1366.01001,27829800000
1/2/2001,1366.01001,1376.380005,1215.439941,1239.939941,1239.939941,21644400000
1/3/2001,1239.939941,1267.420044,1081.189941,1160.329956,1160.329956,27806610000
1/4/2001,1160.329956,1269.300049,1091.98999,1249.459961,1249.459961,25409990000
1/5/2001,1249.459961,1315.930054,1232,1255.819946,1255.819946,24525900000
