Date,Open,High,Low,Close,Adj Close,Volume
1/2/2013,29.64999962,30.02000046,29.20999908,29.62999916,25.161129,153707400
1/3/2013,29.48999977,30.46999931,29.35000038,30.27000046,25.70459938,126157000
1/4/2013,30.29999924,30.80999947,29.10000038,30.79999924,26.26160812,184777800
1/5/2013,30.76000023,32.31000137,30.5,31.65999985,26.99489021,190887400
1/6/2013,31.70000076,32.02999878,29.94000053,30.59000015,26.08255577,192113600
1/7/2013,30.81999969,32.18999863,30.62000084,31.72999954,27.19119072,172056000
1/8/2013,31.94000053,32.47000122,31.29000092,31.39999962,26.90839958,119888800
1/9/2013,31.53000069,32.90999985,31.30999947,32.04000092,27.45685005,129264600
1/10/2013,32.06999969,33.91999817,31.37999916,33.65000153,28.97612572,184200000
1/11/2013,33.79000092,34.79000092,33.50999832,34.68999863,29.87166405,123181600
1/12/2013,34.72000122,35.75999832,34.02999878,35.74000168,30.77583694,130905500
1/1/2014,35.61999893,36.04999924,34.18999863,34.81999969,30.13142967,169328000
1/2/2014,34.74000168,36.45000076,33.91999817,36.34999847,31.45540047,153703300
1/3/2014,35.90000153,36.75,35.59999847,36.34999847,31.45540047,185297400
1/4/2014,36.41999817,36.93000031,35.13000107,36.45000076,31.67765045,176911500
1/5/2014,36.43999863,37.86999893,35.77999878,37.81999969,32.86826324,109592500
1/6/2014,37.88000107,38.47999954,37.54000092,38.34999847,33.3288765,134047100
1/7/2014,38.49000168,40.08000183,38.22000122,39,34.0500412,150096200
1/8/2014,38.90000153,40.31000137,38.27999878,40.27999878,35.16757965,134883300
1/9/2014,40.36999893,40.61999893,39.34000015,39.90000153,34.83580017,157756900
1/10/2014,39.77000046,40.54999924,36.58000183,40.54000092,35.54692459,340379800
1/11/2014,40.59000015,42.58000183,40.45000076,42.49000168,37.2567482,112458700
1/12/2014,42.38999939,42.43999863,39.83000183,41.34999847,36.25715637,171093500
1/1/2015,41.61000061,41.70999908,39.65999985,39.90000153,35.16774368,213262000
1/2/2015,40.04000092,43.31999969,39.38999939,43.09000015,37.97938538,124359500
1/3/2015,43.24000168,43.45999908,40.93999863,41.43999863,36.52509689,204052800
1/4/2015,41.47999954,43.54999924,41.04000092,42.58000183,37.68349457,152026400
1/5/2015,42.84000015,43.81000137,41.86000061,43.36999893,38.38264847,149699300
1/6/2015,43.61999893,43.72999954,41.29000092,41.40000153,36.63918304,176791500
1/7/2015,41.77000046,43.81000137,40.79000092,42.58000183,37.85303879,187681500
1/8/2015,42.56000137,42.83000183,31.31999969,40.22999954,35.76391602,287939400
1/9/2015,39.38000107,41.40000153,38.45000076,39.5,35.1149559,242581500
1/10/2015,39.5,44.06000137,38.91999817,43.65000153,38.9792099,233852900
1/11/2015,43.72999954,44.58000183,42.27999878,43.95999908,39.25603485,191447600
1/12/2015,44.13999939,44.65000153,42.09999847,42.83000183,38.24694443,260945200
1/1/2016,42.06000137,42.5,38.02999878,41.24000168,37.01206589,340881700
1/2/2016,41.06999969,41.63999939,38.25,40.97000122,36.76974869,293589600
1/3/2016,41.31999969,44.66999817,41.25999832,44.36000061,39.81220627,228773000
1/4/2016,44.04999924,44.72999954,41.81999969,42.13000107,38.00195694,207864500
1/5/2016,42.22000122,44.25,41.75999832,44.18999863,39.86011505,204116700
